aws0_100,DEP2RES,HeatLoad,MAPMCMT,Rad_sm,B_TD,soc_05,soc0_20,slope,pratio,consLITH,QMD,RC_PROP,WH_PROP,GF_PROP,LP_PROP,WL_PROP,DF_PROP,PP_PROP
108.8,201.0,1316.5287,-1.6608001,204.0,23.2,545.0,1830.0,1.8209084,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1323.0708,-1.6608001,204.0,23.2,545.0,1830.0,2.2907507,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1323.806,-1.6608001,204.0,23.2,545.0,1830.0,2.4302688,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1320.9385,-1.6608001,204.0,23.2,545.0,1830.0,2.6050131,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1314.8633,-1.6608001,204.0,23.2,545.0,1830.0,2.4456136,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1308.7632,-1.6608001,204.0,23.2,545.0,1830.0,2.444325,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1354.1702,-1.6057999,203.0,23.2,545.0,1830.0,13.924652,0.35907337,2.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1362.1019,-1.6057999,203.0,23.2,545.0,1830.0,8.195711,0.35907337,2.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1332.3977,-1.6608001,204.0,23.2,545.0,1830.0,1.6850461,0.3583815,2.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1312.3915,-1.6608001,204.0,23.2,545.0,1830.0,0.5153985,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1313.2783,-1.6608001,204.0,23.2,545.0,1830.0,2.414033,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1323.6875,-1.6608001,204.0,23.2,545.0,1830.0,2.5132234,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1324.4264,-1.6608001,204.0,23.2,545.0,1830.0,2.4104607,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1318.9907,-1.6608001,204.0,23.2,545.0,1830.0,2.4150937,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1314.895,-1.6608001,204.0,23.2,545.0,1830.0,2.2364795,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1307.8293,-1.6608001,204.0,23.2,545.0,1830.0,2.2991395,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
153.68,201.0,1387.1587,-1.6057999,203.0,23.2,458.0,1614.0,11.461166,0.35907337,2.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1368.688,-1.6057999,203.0,23.2,545.0,1830.0,10.373033,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1348.1124,-1.6608001,204.0,23.2,545.0,1830.0,2.8099074,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1342.2802,-1.6608001,204.0,23.2,545.0,1830.0,1.9069486,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1343.488,-1.6608001,204.0,23.2,545.0,1830.0,3.2083514,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1335.8667,-1.6608001,204.0,23.2,545.0,1830.0,2.6646075,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1329.7208,-1.6608001,204.0,23.2,545.0,1830.0,2.384659,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1323.7268,-1.6608001,204.0,23.2,545.0,1830.0,2.0781968,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1313.439,-1.6608001,204.0,23.2,545.0,1830.0,2.1292045,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1311.0709,-1.6608001,204.0,23.2,545.0,1830.0,2.0299304,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1348.8046,-1.6057999,203.0,23.2,545.0,1830.0,7.859688,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1409.7041,-1.6057999,204.0,23.2,545.0,1830.0,8.038966,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1400.9537,-1.6608001,204.0,23.2,545.0,1830.0,8.0267725,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1369.0612,-1.6608001,204.0,23.2,545.0,1830.0,4.390274,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1342.7832,-1.6608001,204.0,23.2,545.0,1830.0,2.6430602,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1331.3376,-1.6608001,204.0,23.2,545.0,1830.0,1.9877714,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1323.4602,-1.6608001,204.0,23.2,545.0,1830.0,1.5226746,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1314.6492,-1.6608001,204.0,23.2,545.0,1830.0,1.6410176,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1308.6411,-1.6608001,204.0,23.2,545.0,1830.0,1.6026351,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1378.8275,-1.6057999,203.0,23.2,545.0,1830.0,6.3848524,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1434.106,-1.6057999,204.0,23.2,545.0,1830.0,5.673528,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1424.065,-1.6608001,204.0,23.2,545.0,1830.0,5.860525,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1378.3469,-1.6608001,204.0,23.2,545.0,1830.0,4.0058165,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1349.6838,-1.6608001,204.0,23.2,545.0,1830.0,2.3817313,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1333.8934,-1.6608001,204.0,23.2,545.0,1830.0,1.7307757,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1324.239,-1.6608001,204.0,23.2,545.0,1830.0,1.3187275,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1316.9255,-1.6608001,204.0,23.2,545.0,1830.0,1.2947071,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1306.5953,-1.6608001,204.0,23.2,545.0,1830.0,1.233056,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1384.3452,-1.6057999,203.0,23.2,545.0,1830.0,5.8860025,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1360.9498,-1.6057999,204.0,23.2,545.0,1830.0,3.0040066,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1332.9885,-1.6608001,204.0,23.2,545.0,1830.0,3.728169,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1343.7034,-1.6608001,204.0,23.2,545.0,1830.0,3.2522192,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1338.1218,-1.6608001,204.0,23.2,545.0,1830.0,1.7932938,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1329.757,-1.6608001,204.0,23.2,545.0,1830.0,1.3045614,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1323.941,-1.6608001,204.0,23.2,545.0,1830.0,1.1912544,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1316.4613,-1.6608001,204.0,23.2,545.0,1830.0,1.066313,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1308.838,-1.6608001,204.0,23.2,545.0,1830.0,0.8071412,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1374.7917,-1.6057999,204.0,23.1,545.0,1830.0,6.4227777,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1336.9987,-1.6057999,204.0,23.1,545.0,1830.0,6.206166,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1314.5829,-1.6608001,204.0,23.1,545.0,1830.0,2.2083707,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1328.7416,-1.6608001,204.0,23.1,545.0,1830.0,2.0240326,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1334.0486,-1.6608001,204.0,23.1,545.0,1830.0,1.6437116,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1327.7974,-1.6608001,204.0,23.1,545.0,1830.0,1.282281,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1323.6149,-1.6608001,204.0,23.1,545.0,1830.0,1.0048425,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1317.8308,-1.6608001,204.0,23.1,545.0,1830.0,0.7885539,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1311.6787,-1.6608001,204.0,23.1,545.0,1830.0,0.46946216,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1368.4257,-1.6057999,204.0,23.1,545.0,1830.0,6.2889414,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1339.5751,-1.6057999,204.0,23.1,545.0,1830.0,8.196676,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1319.2238,-1.6057999,204.0,23.1,545.0,1830.0,3.6399038,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1323.294,-1.6608001,204.0,23.1,545.0,1830.0,1.9444629,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1330.3258,-1.6608001,204.0,23.1,545.0,1830.0,1.4889727,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1328.3472,-1.6608001,204.0,23.1,545.0,1830.0,1.2337085,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1323.4125,-1.6608001,204.0,23.1,545.0,1830.0,1.0538535,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1319.0977,-1.6608001,204.0,23.1,545.0,1830.0,0.7017883,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1312.3953,-1.6608001,204.0,23.1,545.0,1830.0,0.48847613,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1365.6373,-1.6057999,204.0,23.1,545.0,1830.0,5.077561,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1388.317,-1.6057999,204.0,23.1,545.0,1830.0,9.194633,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1373.7372,-1.6057999,204.0,23.1,545.0,1830.0,6.0705943,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1333.447,-1.6608001,204.0,23.1,545.0,1830.0,2.5704334,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1327.6124,-1.6608001,204.0,23.1,545.0,1830.0,1.4916987,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1326.2865,-1.6608001,204.0,23.1,545.0,1830.0,1.2204299,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1323.0455,-1.6608001,204.0,23.1,545.0,1830.0,1.000247,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1320.1924,-1.6608001,204.0,23.1,545.0,1830.0,0.80648416,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1316.3909,-1.6608001,204.0,23.1,545.0,1830.0,0.60911644,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1340.4711,-1.6057999,204.0,23.1,545.0,1830.0,1.3213582,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1365.4362,-1.6057999,204.0,23.1,545.0,1830.0,5.9617925,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1360.3605,-1.6057999,204.0,23.1,545.0,1830.0,6.9807014,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1340.0109,-1.6608001,204.0,23.1,545.0,1830.0,3.5240884,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1327.5447,-1.6608001,204.0,23.1,545.0,1830.0,1.8234968,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1325.9333,-1.6608001,204.0,23.1,545.0,1830.0,1.2475342,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1322.5066,-1.6608001,204.0,23.1,545.0,1830.0,1.0256342,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1321.197,-1.6608001,204.0,23.1,545.0,1830.0,0.8685688,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1317.1469,-1.6608001,204.0,23.1,545.0,1830.0,0.74157244,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,69.0,1304.6158,-1.6057999,204.0,23.1,545.0,1830.0,1.9033626,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1304.8016,-1.6057999,204.0,23.1,545.0,1830.0,5.4541492,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1328.6819,-1.6057999,204.0,23.1,545.0,1830.0,5.9722586,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1341.9637,-1.6608001,204.0,23.1,545.0,1830.0,3.2955465,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1329.0375,-1.6608001,204.0,23.1,545.0,1830.0,1.6558299,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1325.1245,-1.6608001,204.0,23.1,545.0,1830.0,1.1553565,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1323.1011,-1.6608001,204.0,23.1,545.0,1830.0,1.0323457,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1320.3154,-1.6608001,204.0,23.1,545.0,1830.0,0.94745195,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1317.868,-1.6608001,204.0,23.1,545.0,1830.0,0.88296694,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,69.0,1281.6232,-1.6057999,204.0,23.1,545.0,1830.0,3.3413506,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1267.7759,-1.6057999,204.0,23.1,545.0,1830.0,5.0904613,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1303.2007,-1.6057999,204.0,23.1,545.0,1830.0,4.870411,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1326.8085,-1.6608001,204.0,23.1,545.0,1830.0,2.8753974,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1321.884,-1.6608001,204.0,23.1,545.0,1830.0,1.2706965,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1322.5807,-1.6608001,204.0,23.1,545.0,1830.0,0.93910176,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1321.7697,-1.6608001,204.0,23.1,545.0,1830.0,0.9559158,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1320.5159,-1.6608001,204.0,23.1,545.0,1830.0,1.0186547,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1319.1282,-1.6608001,204.0,23.1,545.0,1830.0,0.9189351,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
153.36,69.0,1204.0635,-1.6057999,204.0,23.1,2535.0,4222.0,4.997429,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1240.9359,-1.6057999,204.0,23.1,545.0,1830.0,4.9668465,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1270.9414,-1.6057999,204.0,23.1,545.0,1830.0,4.0382614,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1298.8186,-1.6057999,204.0,23.1,545.0,1830.0,2.2929683,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1307.9269,-1.6608001,204.0,23.1,545.0,1830.0,1.080694,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1312.2742,-1.6608001,204.0,23.1,545.0,1830.0,0.55060107,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1314.4987,-1.6608001,204.0,23.1,545.0,1830.0,0.6008489,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1316.4108,-1.6608001,204.0,23.1,545.0,1830.0,0.8183713,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1317.8478,-1.6608001,204.0,23.1,545.0,1830.0,0.94031847,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
153.36,69.0,1211.4631,-1.6057999,204.0,23.1,2535.0,4222.0,3.6299987,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1235.2745,-1.6057999,204.0,23.1,545.0,1830.0,3.9325974,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1265.5121,-1.6057999,204.0,23.1,545.0,1830.0,2.8120182,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1295.75,-1.6057999,204.0,23.1,545.0,1830.0,1.1957458,0.35907337,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1301.5928,-1.6608001,204.0,23.1,545.0,1830.0,0.55132765,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1307.3667,-1.6608001,204.0,23.1,545.0,1830.0,0.24691278,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1308.9625,-1.6608001,204.0,23.1,545.0,1830.0,0.20754576,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
108.8,201.0,1311.0787,-1.6608001,204.0,23.1,545.0,1830.0,0.29313493,0.3583815,1.0,10.0,0.45,0.34,0.11,0.45,0.56,0.67,0.78
