aws0_100,DEP2RES,HeatLoad,MAPMCMT,Rad_sm,B_TD,soc_05,soc0_20,slope,pratio,consLITH,QMD,RC_PROP,WH_PROP,GF_PROP,LP_PROP,WL_PROP,DF_PROP,PP_PROP
134.16,201.0,1483.0244,-1.6243999,204.0,23.2,378.0,1222.0,13.365647,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1456.3927,-1.6243999,204.0,23.2,378.0,1222.0,10.261262,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1417.86,-1.6243999,204.0,23.2,378.0,1222.0,7.0885124,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1404.2429,-1.6089,204.0,23.2,378.0,1222.0,9.104485,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1385.785,-1.6089,204.0,23.2,378.0,1222.0,11.092589,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1383.6852,-1.6089,204.0,23.2,378.0,1222.0,13.65068,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1438.1427,-1.6089,204.0,23.2,378.0,1222.0,10.050739,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1432.8813,-1.6089,204.0,23.2,378.0,1222.0,16.290445,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1424.8118,-1.6089,204.0,23.2,378.0,1222.0,16.143528,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1374.5684,-1.6089,204.0,23.2,378.0,1222.0,14.111916,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1481.6381,-1.6243999,204.0,23.2,378.0,1222.0,13.174599,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1453.4073,-1.6243999,204.0,23.2,378.0,1222.0,8.625712,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1407.0927,-1.6243999,204.0,23.2,378.0,1222.0,6.33911,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1373.9819,-1.6243999,204.0,23.2,378.0,1222.0,11.524038,0.35687023,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
134.16,201.0,1370.4569,-1.6089,204.0,23.2,378.0,1222.0,8.055132,0.3603083,2.0,10.0,0.19,0.87,0.88,0.78,0.44,0.46,0.56
