aws0_100,DEP2RES,HeatLoad,MAPMCMT,Rad_sm,B_TD,soc_05,soc0_20,slope,pratio,consLITH,QMD,RC_PROP,WH_PROP,GF_PROP,LP_PROP,WL_PROP,DF_PROP,PP_PROP
125.2,125.0,876.56104,-1.9355,210.0,23.2,3990.0,6461.0,21.609217,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,910.81476,-1.9355,210.0,23.2,3990.0,6461.0,23.940826,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,804.0962,-1.9355,210.0,23.2,3990.0,6461.0,21.224787,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,840.1547,-1.9355,210.0,23.2,3990.0,6461.0,25.825739,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,816.86383,-1.9355,210.0,23.2,3990.0,6461.0,25.753923,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,874.5845,-1.9355,210.0,23.2,3990.0,6461.0,20.983725,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1050.8811,-1.9355,210.0,23.2,3990.0,6461.0,10.376571,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1093.2084,-1.9355,210.0,23.2,3990.0,6461.0,21.236996,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1079.7783,-1.9355,210.0,23.2,3990.0,6461.0,26.343924,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,834.4918,-1.9355,210.0,23.2,3990.0,6461.0,20.236553,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,883.59863,-1.9355,210.0,23.2,3990.0,6461.0,17.954971,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,866.0027,-1.9355,210.0,23.2,3990.0,6461.0,22.720167,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,858.71985,-1.9355,210.0,23.2,3990.0,6461.0,25.328718,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,684.8808,-1.9355,210.0,23.2,3990.0,6461.0,24.172863,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,631.9946,-1.9355,210.0,23.2,3990.0,6461.0,29.433,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,718.8126,-1.9355,210.0,23.2,3990.0,6461.0,26.566666,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,865.0307,-1.9355,210.0,23.2,3990.0,6461.0,18.591612,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1137.2468,-1.9355,210.0,23.2,3990.0,6461.0,11.633916,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1198.351,-1.9355,210.0,23.2,3990.0,6461.0,22.671999,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1139.9432,-1.9355,210.0,23.2,3990.0,6461.0,27.417252,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,700.33685,-1.9355,210.0,23.2,3990.0,6461.0,28.685467,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,754.9953,-1.9355,210.0,23.2,3990.0,6461.0,26.6129,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,755.5529,-1.9355,210.0,23.2,3990.0,6461.0,30.114925,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,678.0292,-1.9355,210.0,23.2,3990.0,6461.0,34.516495,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,591.9824,-1.9355,210.0,23.2,3990.0,6461.0,31.753521,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,656.0623,-1.9355,210.0,23.2,3990.0,6461.0,28.090183,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,766.03107,-1.9355,210.0,23.2,3990.0,6461.0,22.368727,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,928.47705,-1.9355,210.0,23.2,3990.0,6461.0,18.73067,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1145.341,-1.9355,210.0,23.2,3990.0,6461.0,25.906384,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1181.8242,-1.9355,210.0,23.2,3990.0,6461.0,22.915361,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1124.2246,-1.9355,210.0,23.2,3990.0,6461.0,24.66937,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,649.08154,-1.9355,210.0,23.2,3990.0,6461.0,24.849428,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,694.2799,-1.9355,210.0,23.2,3990.0,6461.0,24.342554,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,655.18726,-1.9355,210.0,23.2,3990.0,6461.0,27.851208,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,565.4971,-1.9355,210.0,23.2,3990.0,6461.0,31.864693,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,582.0074,-1.9355,210.0,23.2,3990.0,6461.0,30.18296,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,654.82434,-1.9355,210.0,23.2,3990.0,6461.0,28.163204,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,781.5408,-1.9355,210.0,23.2,3990.0,6461.0,23.230171,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,970.7532,-1.9355,210.0,23.2,3990.0,6461.0,24.56789,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1086.2946,-1.9355,210.0,23.2,3990.0,6461.0,29.089193,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1110.253,-1.9355,210.0,23.2,3990.0,6461.0,25.579662,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1044.8434,-1.9355,210.0,23.2,3990.0,6461.0,24.433863,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,736.6769,-1.9355,210.0,23.2,3990.0,6461.0,20.413279,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,749.6302,-1.9355,210.0,23.2,3990.0,6461.0,21.056301,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,696.9153,-1.9355,210.0,23.2,3990.0,6461.0,23.25076,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,617.7001,-1.9355,210.0,23.2,3990.0,6461.0,26.49241,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,616.7369,-1.9355,210.0,23.2,3990.0,6461.0,27.087048,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,656.00543,-1.9355,210.0,23.2,3990.0,6461.0,26.195827,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,769.38513,-1.9355,210.0,23.2,3990.0,6461.0,24.364653,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,917.1512,-1.9355,210.0,23.2,3990.0,6461.0,31.074753,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,932.89905,-1.9355,210.0,23.2,3990.0,6461.0,33.163647,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,939.98694,-1.9355,210.0,23.2,3990.0,6461.0,29.236132,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,866.6053,-1.9355,210.0,23.2,3990.0,6461.0,28.86901,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,820.8416,-1.9355,210.0,23.2,3990.0,6461.0,19.454668,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,847.7789,-1.9355,210.0,23.2,3990.0,6461.0,19.996923,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,827.3033,-1.9355,210.0,23.2,3990.0,6461.0,21.743486,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,738.98987,-1.9355,210.0,23.2,3990.0,6461.0,24.929728,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,678.7981,-1.9355,210.0,23.2,3990.0,6461.0,27.241648,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,701.7559,-1.9355,210.0,23.2,3990.0,6461.0,26.60971,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,755.4973,-1.9355,210.0,23.2,3990.0,6461.0,25.36379,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,743.50275,-1.9355,210.0,23.2,3990.0,6461.0,32.436974,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,757.5145,-1.9355,210.0,23.2,3990.0,6461.0,34.29654,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,728.27856,-1.9355,210.0,23.2,3990.0,6461.0,28.987614,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,634.1846,-1.9355,210.0,23.2,3990.0,6461.0,30.478443,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,811.88477,-1.9355,210.0,23.2,3990.0,6461.0,15.390437,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,831.9766,-1.9355,210.0,23.2,3990.0,6461.0,15.853874,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,822.50073,-1.9355,210.0,23.2,3990.0,6461.0,18.627975,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,717.1833,-1.9355,210.0,23.2,3990.0,6461.0,21.672249,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,673.40283,-1.9355,210.0,23.2,3990.0,6461.0,22.113998,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,683.39514,-1.9355,210.0,23.2,3990.0,6461.0,23.65965,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,724.0365,-1.9355,210.0,23.2,3990.0,6461.0,26.447266,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,789.4358,-1.9355,210.0,23.2,3990.0,6461.0,32.177715,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,769.0327,-1.9355,210.0,23.2,3990.0,6461.0,32.866398,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,689.1663,-1.9355,210.0,23.2,3990.0,6461.0,30.381346,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,676.3021,-1.9355,210.0,23.2,3990.0,6461.0,28.452223,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,923.32556,-2.2305999,210.0,23.2,3990.0,6461.0,5.714873,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,959.8288,-1.9355,210.0,23.2,3990.0,6461.0,5.93669,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,896.2501,-1.9355,210.0,23.2,3990.0,6461.0,9.38799,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,809.7136,-1.9355,210.0,23.2,3990.0,6461.0,12.237103,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,806.58185,-1.9355,210.0,23.2,3990.0,6461.0,13.656389,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,785.91064,-1.9355,210.0,23.2,3990.0,6461.0,17.580387,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,767.9518,-1.9355,210.0,23.2,3990.0,6461.0,22.553131,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,802.0808,-1.9355,210.0,23.2,3990.0,6461.0,31.09204,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,732.3348,-1.9355,210.0,23.2,3990.0,6461.0,32.356068,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,628.6791,-1.9355,210.0,23.2,3990.0,6461.0,33.04746,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,697.70825,-1.9355,210.0,23.2,3990.0,6461.0,30.482265,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1431.9888,-2.2305999,210.0,23.3,367.0,1180.0,17.342113,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1435.3231,-2.2305999,210.0,23.3,367.0,1180.0,19.123636,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1434.4705,-2.2305999,210.0,23.3,367.0,1180.0,15.282911,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1400.748,-2.2305999,210.0,23.3,367.0,1180.0,9.050361,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1324.2828,-2.2305999,210.0,23.3,367.0,1180.0,4.1303387,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1258.3223,-2.2305999,210.0,23.3,367.0,1180.0,5.301115,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1185.667,-2.2305999,210.0,23.3,367.0,1180.0,5.2999353,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1210.4087,-2.2305999,210.0,23.3,367.0,1180.0,4.1805663,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,125.0,1265.4277,-2.2305999,210.0,23.3,367.0,1180.0,1.0922986,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1284.0272,-2.2305999,210.0,23.3,3990.0,6461.0,2.2511206,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,76.0,1305.6567,-2.2305999,210.0,23.2,3990.0,6461.0,2.8780096,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1337.9921,-2.2305999,210.0,23.2,367.0,1180.0,3.7256372,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1374.7845,-1.9355,210.0,23.2,367.0,1180.0,3.924803,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,125.0,1319.7653,-1.9355,210.0,23.2,367.0,1180.0,3.7292576,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,76.0,1278.8785,-1.9355,210.0,23.2,3990.0,6461.0,3.6378477,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1259.4318,-1.9355,210.0,23.2,3990.0,6461.0,6.336761,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1159.5139,-1.9355,210.0,23.2,3990.0,6461.0,8.492235,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1069.8035,-1.9355,210.0,23.2,3990.0,6461.0,17.41888,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,849.4671,-1.9355,210.0,23.2,3990.0,6461.0,26.762379,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,649.9372,-1.9355,210.0,23.2,3990.0,6461.0,30.327343,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,646.2821,-1.9355,210.0,23.2,3990.0,6461.0,31.927475,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,732.77655,-1.9355,210.0,23.2,3990.0,6461.0,31.149086,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1406.5413,-2.2305999,216.0,23.3,367.0,1180.0,16.970222,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1420.3396,-2.2305999,216.0,23.3,367.0,1180.0,18.443277,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1425.1105,-2.2305999,216.0,23.3,367.0,1180.0,19.34304,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1415.7579,-2.2305999,216.0,23.3,367.0,1180.0,16.371223,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1377.6627,-2.2305999,216.0,23.3,367.0,1180.0,15.225175,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1353.9365,-2.2305999,216.0,23.3,367.0,1180.0,14.384201,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1342.1136,-2.2305999,216.0,23.3,367.0,1180.0,13.230471,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1341.5479,-2.2305999,216.0,23.3,367.0,1180.0,10.450464,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1378.5549,-2.2305999,216.0,23.3,367.0,1180.0,13.99086,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1409.0862,-2.2305999,216.0,23.3,367.0,1180.0,20.020613,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1420.9128,-2.2305999,211.0,23.2,367.0,1180.0,21.310663,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1425.2765,-2.2305999,211.0,23.2,367.0,1180.0,20.21081,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1399.1235,-1.9355,211.0,23.2,367.0,1180.0,17.995972,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1432.4221,-1.9355,211.0,23.2,367.0,1180.0,15.637935,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1417.1467,-1.9355,211.0,23.2,367.0,1180.0,12.846272,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,125.0,1429.2632,-1.9355,211.0,23.2,367.0,1180.0,12.654025,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1444.2598,-1.9355,211.0,23.2,3990.0,6461.0,13.727716,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1319.7268,-1.9355,211.0,23.2,3990.0,6461.0,11.296428,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,1075.401,-1.9355,211.0,23.2,3990.0,6461.0,2.6279671,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,850.1199,-1.9355,211.0,23.2,3990.0,6461.0,8.110951,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,776.755,-1.9355,211.0,23.2,3990.0,6461.0,20.876787,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
125.2,125.0,797.8357,-1.9355,211.0,23.2,3990.0,6461.0,29.749655,0.34900543,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1375.978,-2.2305999,216.0,23.3,367.0,1180.0,17.35344,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1405.434,-2.2305999,216.0,23.3,367.0,1180.0,15.869757,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1410.0347,-2.2305999,216.0,23.3,367.0,1180.0,20.571478,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1418.0255,-2.2305999,216.0,23.3,367.0,1180.0,19.714777,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1415.3177,-2.2305999,216.0,23.3,367.0,1180.0,20.209106,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1415.9098,-2.2305999,216.0,23.3,367.0,1180.0,19.669035,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1417.5079,-2.2305999,216.0,23.3,367.0,1180.0,18.945648,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1417.2826,-2.2305999,216.0,23.3,367.0,1180.0,17.534369,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1427.0784,-2.2305999,216.0,23.3,367.0,1180.0,20.06122,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1447.074,-2.2305999,216.0,23.3,367.0,1180.0,25.0806,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1451.7544,-2.2305999,211.0,23.2,367.0,1180.0,25.347885,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
39.53,76.0,1453.4404,-2.2305999,211.0,23.2,367.0,1180.0,24.618027,0.34582624,6.0,10.0,0.22,0.12,0.24,0.55,0.67,0.45,0.45
