aws0_100,DEP2RES,HeatLoad,MAPMCMT,Rad_sm,B_TD,soc_05,soc0_20,slope,pratio,consLITH,QMD,RC_PROP,WH_PROP,GF_PROP,LP_PROP,WL_PROP,DF_PROP,PP_PROP
112.03,64.0,1356.0939,-1.386,200.0,23.2,552.0,2210.0,1.075169,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1354.7164,-1.386,200.0,23.2,552.0,2210.0,0.9947742,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1361.2832,-1.386,200.0,23.2,552.0,2210.0,1.0711682,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1371.2083,-1.386,200.0,23.2,552.0,2210.0,1.0905645,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1384.1104,-1.386,200.0,23.2,552.0,2210.0,4.6947384,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
36.32,201.0,1379.7422,-1.386,200.0,23.2,249.0,933.0,6.665632,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1367.027,-1.386,200.0,23.2,552.0,2210.0,1.4466794,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1353.2236,-1.386,200.0,23.2,552.0,2210.0,0.5283224,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1352.3479,-1.386,200.0,23.2,552.0,2210.0,1.3688073,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1358.7432,-1.386,200.0,23.2,552.0,2210.0,0.8056349,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1360.6494,-1.386,200.0,23.2,552.0,2210.0,1.2169642,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1352.5669,-1.386,200.0,23.2,552.0,2210.0,0.7626295,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1352.1112,-1.386,199.0,23.2,552.0,2210.0,0.660098,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1356.8937,-1.386,199.0,23.2,552.0,2210.0,0.59389144,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1361.4514,-1.386,199.0,23.2,552.0,2210.0,0.74700034,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1358.5029,-1.386,199.0,23.2,552.0,2210.0,0.6535318,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1373.9359,-1.4442,201.0,23.2,552.0,2210.0,1.4624516,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1356.8616,-1.4442,201.0,23.2,552.0,2210.0,1.1419382,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1343.1436,-1.4442,201.0,23.2,552.0,2210.0,0.9372494,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1343.6234,-1.4442,201.0,23.2,552.0,2210.0,1.1075338,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1361.3546,-1.4442,201.0,23.2,552.0,2210.0,2.9789107,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1361.5664,-1.4442,201.0,23.2,552.0,2210.0,1.1463366,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1347.4534,-1.4442,201.0,23.2,552.0,2210.0,1.9749906,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1351.8802,-1.386,201.0,23.2,552.0,2210.0,1.1771308,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1354.7062,-1.386,201.0,23.2,552.0,2210.0,0.6892837,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1363.7362,-1.386,200.0,23.2,552.0,2210.0,1.3340906,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1377.8868,-1.386,200.0,23.2,552.0,2210.0,1.2346193,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1370.481,-1.386,200.0,23.2,552.0,2210.0,0.7415707,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1344.2573,-1.386,200.0,23.2,552.0,2210.0,1.1838177,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1343.5105,-1.386,200.0,23.2,552.0,2210.0,0.6114735,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1353.0935,-1.386,200.0,23.2,552.0,2210.0,0.57373667,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1366.8763,-1.386,200.0,23.2,552.0,2210.0,1.0798057,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1375.5308,-1.386,200.0,23.2,552.0,2210.0,1.9018431,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
36.32,64.0,1391.8657,-1.386,200.0,23.2,249.0,933.0,6.9681873,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,201.0,1373.8457,-1.386,200.0,23.2,552.0,2210.0,2.6011047,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1360.2114,-1.386,200.0,23.2,552.0,2210.0,0.8273412,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1352.4995,-1.386,200.0,23.2,552.0,2210.0,0.95300585,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1346.5878,-1.386,200.0,23.2,552.0,2210.0,1.4151361,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1354.4844,-1.386,200.0,23.2,552.0,2210.0,1.507574,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1359.2988,-1.386,200.0,23.2,552.0,2210.0,0.7593556,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1355.7766,-1.386,200.0,23.2,552.0,2210.0,1.0340003,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1358.839,-1.386,199.0,23.2,552.0,2210.0,0.75048417,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1357.6053,-1.386,199.0,23.2,552.0,2210.0,0.5368624,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1361.564,-1.386,199.0,23.2,552.0,2210.0,1.0771297,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1358.3208,-1.386,199.0,23.2,552.0,2210.0,0.98751485,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1360.4177,-1.4442,201.0,23.2,552.0,2210.0,0.699593,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1348.3414,-1.4442,201.0,23.2,552.0,2210.0,1.2645155,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1344.2139,-1.4442,201.0,23.2,552.0,2210.0,1.1296005,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1351.9991,-1.4442,201.0,23.2,552.0,2210.0,1.2558093,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1362.6714,-1.4442,201.0,23.2,552.0,2210.0,3.008511,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1356.5718,-1.4442,201.0,23.2,552.0,2210.0,0.9111601,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1353.5919,-1.4442,201.0,23.2,552.0,2210.0,1.6800654,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1343.775,-1.4442,201.0,23.2,552.0,2210.0,1.2869331,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1357.5133,-1.386,201.0,23.2,552.0,2210.0,0.763596,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1374.5223,-1.386,200.0,23.2,552.0,2210.0,1.0489784,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1373.3887,-1.386,200.0,23.2,552.0,2210.0,0.5961417,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1347.8002,-1.386,200.0,23.2,552.0,2210.0,1.189807,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1338.2283,-1.386,200.0,23.2,552.0,2210.0,0.7311667,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1349.2166,-1.386,200.0,23.2,552.0,2210.0,1.0019116,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1360.9207,-1.386,200.0,23.2,552.0,2210.0,1.0201122,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1369.8665,-1.386,200.0,23.2,552.0,2210.0,1.3051466,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1377.922,-1.386,200.0,23.2,552.0,2210.0,2.567753,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
36.32,64.0,1390.2162,-1.386,200.0,23.2,249.0,933.0,6.711644,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1367.7323,-1.386,200.0,23.2,552.0,2210.0,1.3716407,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1356.6825,-1.386,200.0,23.2,552.0,2210.0,0.98941964,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1356.9333,-1.386,200.0,23.2,552.0,2210.0,1.0228715,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1355.1605,-1.386,200.0,23.2,552.0,2210.0,1.5246677,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1352.9877,-1.386,200.0,23.2,552.0,2210.0,1.5219173,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1357.1832,-1.386,200.0,23.2,552.0,2210.0,0.6635497,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1358.3507,-1.386,200.0,23.2,552.0,2210.0,0.9260181,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1357.4011,-1.386,199.0,23.2,552.0,2210.0,0.6248929,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1357.5468,-1.386,199.0,23.2,552.0,2210.0,0.69537586,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1362.9226,-1.386,199.0,23.2,552.0,2210.0,1.0907274,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
75.73,201.0,1358.779,-1.386,199.0,23.2,388.0,1553.0,0.863307,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1351.3412,-1.4442,201.0,23.2,552.0,2210.0,0.97186786,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1359.4779,-1.4442,201.0,23.2,552.0,2210.0,1.3255805,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1361.1766,-1.4442,201.0,23.2,552.0,2210.0,1.2835647,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1363.1958,-1.4442,201.0,23.2,552.0,2210.0,1.2948009,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1359.0886,-1.4442,201.0,23.2,552.0,2210.0,2.2925644,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1352.8895,-1.4442,201.0,23.2,552.0,2210.0,0.9188386,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1353.8708,-1.4442,201.0,23.2,552.0,2210.0,1.0979881,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1343.0795,-1.4442,201.0,23.2,552.0,2210.0,1.1842644,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1364.721,-1.386,201.0,23.2,552.0,2210.0,0.9819575,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1356.2728,-1.386,200.0,23.2,552.0,2210.0,0.64843386,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1343.4886,-1.386,200.0,23.2,552.0,2210.0,1.0356233,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1355.5238,-1.386,200.0,23.2,552.0,2210.0,0.81374365,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1368.8976,-1.386,200.0,23.2,552.0,2210.0,0.9947708,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1365.0322,-1.386,200.0,23.2,552.0,2210.0,0.9620491,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1372.4238,-1.386,200.0,23.2,552.0,2210.0,1.4460411,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1385.2789,-1.386,200.0,23.2,552.0,2210.0,1.9395642,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1389.6191,-1.386,200.0,23.2,552.0,2210.0,2.887689,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1372.702,-1.386,200.0,23.2,552.0,2210.0,5.910876,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1358.4487,-1.386,200.0,23.2,552.0,2210.0,0.83127993,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1359.4233,-1.386,200.0,23.2,552.0,2210.0,0.9333871,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1366.814,-1.386,200.0,23.2,552.0,2210.0,1.0270637,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1365.4795,-1.386,200.0,23.2,552.0,2210.0,1.3570907,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1358.4613,-1.386,200.0,23.2,552.0,2210.0,1.2487092,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1354.0314,-1.386,200.0,23.2,552.0,2210.0,0.6326472,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1355.4188,-1.386,200.0,23.2,552.0,2210.0,0.81844336,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1358.5571,-1.386,199.0,23.2,552.0,2210.0,0.6990806,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1364.157,-1.386,199.0,23.2,552.0,2210.0,0.85098416,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
75.73,64.0,1362.6544,-1.386,199.0,23.2,388.0,1553.0,0.82775944,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
75.73,201.0,1358.6117,-1.386,199.0,23.2,388.0,1553.0,0.64286697,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1345.0312,-1.4442,201.0,23.2,552.0,2210.0,1.0091655,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1366.7682,-1.4442,201.0,23.2,552.0,2210.0,0.7611182,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1367.2769,-1.4442,201.0,23.2,552.0,2210.0,1.5899304,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1366.2556,-1.4442,201.0,23.2,552.0,2210.0,1.4356084,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1349.9437,-1.4442,201.0,23.2,552.0,2210.0,0.3435874,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1346.5275,-1.4442,201.0,23.2,552.0,2210.0,2.0209248,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1350.2026,-1.4442,201.0,23.2,552.0,2210.0,0.6370667,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
152.4,201.0,1347.1412,-1.4442,201.0,23.2,125.0,547.0,0.7893026,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
152.4,201.0,1362.8207,-1.386,201.0,23.2,125.0,547.0,0.9245096,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1357.329,-1.386,200.0,23.2,552.0,2210.0,1.2423387,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1362.3445,-1.386,200.0,23.2,552.0,2210.0,1.1691566,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1369.6372,-1.386,200.0,23.2,552.0,2210.0,0.866006,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1361.0903,-1.386,200.0,23.2,552.0,2210.0,0.53489304,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1364.8911,-1.386,200.0,23.2,552.0,2210.0,1.5786883,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1383.2157,-1.386,200.0,23.2,552.0,2210.0,2.5039325,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
152.4,201.0,1389.2128,-1.386,200.0,23.2,125.0,547.0,1.2886462,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,201.0,1376.0969,-1.386,200.0,23.2,552.0,2210.0,1.5215987,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1366.9198,-1.386,200.0,23.2,552.0,2210.0,4.746924,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1357.19,-1.386,200.0,23.2,552.0,2210.0,0.59029776,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1360.8202,-1.386,200.0,23.2,552.0,2210.0,0.480645,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1367.1782,-1.386,200.0,23.2,552.0,2210.0,1.0092419,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1360.3888,-1.386,200.0,23.2,552.0,2210.0,0.9482707,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1358.8407,-1.386,200.0,23.2,552.0,2210.0,1.0095794,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1354.2118,-1.386,200.0,23.2,552.0,2210.0,0.51617175,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
75.73,201.0,1355.7782,-1.386,200.0,23.2,388.0,1553.0,0.4562073,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
75.73,201.0,1362.6282,-1.386,199.0,23.2,388.0,1553.0,0.6246093,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
75.73,201.0,1364.0144,-1.386,199.0,23.2,388.0,1553.0,0.93476784,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
75.73,201.0,1361.0112,-1.386,199.0,23.2,388.0,1553.0,0.8024734,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
75.73,201.0,1360.1702,-1.386,199.0,23.2,388.0,1553.0,0.6639424,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1331.9279,-1.4442,201.0,23.2,552.0,2210.0,0.43318886,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1350.0021,-1.4442,201.0,23.2,552.0,2210.0,1.4242468,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1361.7073,-1.4442,201.0,23.2,552.0,2210.0,1.0109754,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1366.1495,-1.4442,201.0,23.2,552.0,2210.0,1.0319642,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1344.7018,-1.4442,201.0,23.2,552.0,2210.0,0.257682,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1341.1428,-1.4442,201.0,23.2,552.0,2210.0,2.3754764,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
112.03,64.0,1347.6526,-1.4442,201.0,23.2,552.0,2210.0,0.6785978,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
152.4,201.0,1350.6022,-1.4442,201.0,23.2,125.0,547.0,0.7606277,0.36546186,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
152.4,201.0,1352.7593,-1.386,201.0,23.2,125.0,547.0,0.7541337,0.36565655,2.0,10.0,0.56,0.23,0.12,0.35,0.23,0.12,0.11
