aws0_100,DEP2RES,HeatLoad,MAPMCMT,Rad_sm,B_TD,soc_05,soc0_20,slope,pratio,consLITH,QMD,RC_PROP,WH_PROP,GF_PROP,LP_PROP,WL_PROP,DF_PROP,PP_PROP
128.7,125.0,1023.31165,-3.1188002,217.0,23.3,3729.0,6011.0,16.737907,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,953.65186,-3.1188002,217.0,23.3,3729.0,6011.0,16.035103,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,897.5885,-3.1188002,217.0,23.3,3729.0,6011.0,16.240784,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,837.2756,-3.1188002,217.0,23.3,3990.0,6461.0,19.792885,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,818.3733,-3.1188002,217.0,23.3,3990.0,6461.0,20.754642,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,748.9697,-3.1188002,217.0,23.3,3990.0,6461.0,20.480766,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,706.9742,-3.1188002,217.0,23.3,3990.0,6461.0,20.19535,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,729.38245,-3.1188002,217.0,23.3,3729.0,6011.0,18.675686,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,830.11646,-3.1188002,217.0,23.3,3729.0,6011.0,21.48197,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,963.043,-3.1188002,217.0,23.3,3729.0,6011.0,20.809986,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,1032.2164,-2.6627998,217.0,23.3,3729.0,6011.0,18.5622,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,1062.7789,-2.6627998,216.0,23.3,3729.0,6011.0,20.979965,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,1056.772,-2.6627998,216.0,23.3,3729.0,6011.0,23.150082,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,1094.122,-2.6627998,216.0,23.3,3729.0,6011.0,19.89522,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,1124.3981,-2.6627998,216.0,23.3,3729.0,6011.0,17.00649,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,1108.0741,-2.6627998,216.0,23.3,3729.0,6011.0,14.358603,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,930.391,-2.6627998,216.0,23.3,3990.0,6461.0,24.40281,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,925.153,-2.6627998,216.0,23.3,3990.0,6461.0,18.332289,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,909.8052,-2.6627998,216.0,23.3,3990.0,6461.0,17.20482,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,980.96356,-2.6627998,216.0,23.3,3990.0,6461.0,16.24465,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1062.1006,-2.6627998,216.0,23.3,3990.0,6461.0,16.478518,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1089.9817,-2.6627998,216.0,23.3,3990.0,6461.0,19.722252,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1139.3336,-2.6627998,216.0,23.3,3990.0,6461.0,18.163975,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1190.3027,-2.6627998,216.0,23.3,3990.0,6461.0,12.731919,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1197.5461,-2.6627998,216.0,23.3,3990.0,6461.0,13.369785,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1173.9718,-2.6627998,216.0,23.3,3990.0,6461.0,15.555334,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1156.2633,-2.6627998,217.0,23.3,3990.0,6461.0,11.393664,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1023.17786,-2.6627998,217.0,23.3,3990.0,6461.0,7.6461973,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,886.8654,-2.6627998,217.0,23.3,3990.0,6461.0,9.076992,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,797.1422,-2.6627998,217.0,23.3,3990.0,6461.0,19.059246,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,775.5726,-2.6627998,217.0,23.3,3990.0,6461.0,22.274904,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,807.71576,-2.6627998,217.0,23.3,3990.0,6461.0,21.997955,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,850.6447,-2.6627998,217.0,23.3,3990.0,6461.0,20.181162,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,859.01697,-2.6627998,217.0,23.3,3990.0,6461.0,20.092985,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,861.5899,-2.6627998,217.0,23.3,3990.0,6461.0,19.23426,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,943.68384,-2.6627998,217.0,23.3,3990.0,6461.0,17.173155,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,980.69714,-2.7348,217.0,23.3,3990.0,6461.0,18.038715,0.34119496,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1035.7241,-2.7348,217.0,23.3,3990.0,6461.0,13.825871,0.34119496,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1036.863,-2.7348,217.0,23.3,3990.0,6461.0,14.4653425,0.34119496,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1009.30884,-2.7348,217.0,23.3,3990.0,6461.0,15.118378,0.34119496,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1017.95593,-2.7348,217.0,23.3,3990.0,6461.0,13.795461,0.34119496,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1024.6613,-2.7348,217.0,23.3,3990.0,6461.0,10.152128,0.34119496,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1051.6978,-2.7348,215.0,23.3,3990.0,6461.0,12.262206,0.34119496,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,761.10925,-2.8688002,215.0,23.4,3990.0,6461.0,19.69219,0.34202453,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,755.9193,-2.8688002,215.0,23.4,3990.0,6461.0,20.319786,0.34202453,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,876.04224,-2.8688002,215.0,23.4,3990.0,6461.0,20.257591,0.34202453,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,978.0734,-2.8688002,215.0,23.4,3990.0,6461.0,24.795015,0.34202453,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1018.0694,-2.8688002,215.0,23.4,3990.0,6461.0,22.300894,0.34202453,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1018.77576,-2.8688002,215.0,23.4,3990.0,6461.0,21.994356,0.34202453,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,975.0856,-2.8688002,215.0,23.4,3990.0,6461.0,28.759354,0.34202453,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1049.6727,-2.8688002,215.0,23.4,3990.0,6461.0,24.128054,0.34202453,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1125.068,-2.8688002,215.0,23.4,3990.0,6461.0,18.196346,0.34202453,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1130.052,-2.8688002,218.0,23.4,3990.0,6461.0,17.381947,0.34202453,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1150.99,-2.8688002,218.0,23.4,3990.0,6461.0,14.7955885,0.34202453,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1137.0544,-2.8688002,218.0,23.4,3990.0,6461.0,9.076701,0.34202453,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1130.8541,-2.8688002,218.0,23.4,3990.0,6461.0,8.748285,0.34202453,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1114.5814,-2.8688002,218.0,23.4,3990.0,6461.0,17.837341,0.34202453,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1056.8956,-3.1188002,218.0,23.4,3990.0,6461.0,17.90969,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1068.9838,-3.1188002,218.0,23.4,3990.0,6461.0,17.31659,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1035.791,-3.1188002,218.0,23.4,3990.0,6461.0,14.238577,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,828.7235,-3.1188002,218.0,23.4,3990.0,6461.0,16.31697,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,721.5385,-3.1188002,218.0,23.4,3990.0,6461.0,21.03589,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,727.4218,-3.1188002,218.0,23.4,3990.0,6461.0,21.400139,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,697.5575,-3.1188002,218.0,23.4,3990.0,6461.0,23.405527,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,654.32367,-3.1188002,218.0,23.4,3990.0,6461.0,24.358377,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,740.5555,-3.1188002,218.0,23.4,3990.0,6461.0,20.96712,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,865.85,-3.1188002,218.0,23.4,3990.0,6461.0,19.66424,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,925.9821,-3.1188002,217.0,23.3,3990.0,6461.0,20.044182,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,886.3832,-3.1188002,217.0,23.3,3990.0,6461.0,19.36211,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,839.8886,-3.1188002,217.0,23.3,3729.0,6011.0,22.287174,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,839.62036,-3.1188002,217.0,23.3,3729.0,6011.0,21.82461,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,849.25214,-3.1188002,217.0,23.3,3729.0,6011.0,19.918114,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,905.77124,-3.1188002,217.0,23.3,3729.0,6011.0,16.00676,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,903.0428,-3.1188002,217.0,23.3,3729.0,6011.0,13.387686,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,819.84717,-3.1188002,217.0,23.3,3990.0,6461.0,15.936065,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,729.89417,-3.1188002,217.0,23.3,3990.0,6461.0,19.927746,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,711.1845,-3.1188002,217.0,23.3,3990.0,6461.0,21.209991,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,711.34125,-3.1188002,217.0,23.3,3990.0,6461.0,20.777933,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,767.5286,-3.1188002,217.0,23.3,3990.0,6461.0,18.17033,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,854.1682,-3.1188002,217.0,23.3,3990.0,6461.0,17.51239,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,917.1882,-3.1188002,217.0,23.3,3729.0,6011.0,22.191845,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,965.1382,-3.1188002,217.0,23.3,3729.0,6011.0,22.864964,0.33923304,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,1034.9424,-2.6627998,217.0,23.3,3729.0,6011.0,21.948305,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,1175.871,-2.6627998,216.0,23.3,3729.0,6011.0,21.415573,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,1154.959,-2.6627998,216.0,23.3,3729.0,6011.0,22.904692,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,1153.8119,-2.6627998,216.0,23.3,3729.0,6011.0,19.502722,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,1139.8685,-2.6627998,216.0,23.3,3729.0,6011.0,16.501818,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128.7,125.0,1027.8657,-2.6627998,216.0,23.3,3729.0,6011.0,19.072826,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,976.4651,-2.6627998,216.0,23.3,3990.0,6461.0,24.47767,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,975.51337,-2.6627998,216.0,23.3,3990.0,6461.0,19.503866,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,934.6299,-2.6627998,216.0,23.3,3990.0,6461.0,16.794123,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,944.4092,-2.6627998,216.0,23.3,3990.0,6461.0,14.730967,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1015.11365,-2.6627998,216.0,23.3,3990.0,6461.0,14.8203945,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1081.6471,-2.6627998,216.0,23.3,3990.0,6461.0,16.365026,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1197.5056,-2.6627998,216.0,23.3,3990.0,6461.0,16.330532,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1262.9296,-2.6627998,216.0,23.3,3990.0,6461.0,12.577393,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1261.741,-2.6627998,216.0,23.3,3990.0,6461.0,14.102555,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1263.2102,-2.6627998,216.0,23.3,3990.0,6461.0,16.050034,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1291.1816,-2.6627998,217.0,23.3,3990.0,6461.0,13.067432,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1289.7454,-2.6627998,217.0,23.3,3990.0,6461.0,11.144241,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1206.6329,-2.6627998,217.0,23.3,3990.0,6461.0,3.1309922,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,973.42676,-2.6627998,217.0,23.3,3990.0,6461.0,12.258057,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,809.457,-2.6627998,217.0,23.3,3990.0,6461.0,20.053045,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,771.09344,-2.6627998,217.0,23.3,3990.0,6461.0,22.509,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,739.0184,-2.6627998,217.0,23.3,3990.0,6461.0,21.993275,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,755.303,-2.6627998,217.0,23.3,3990.0,6461.0,21.56076,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,767.9446,-2.6627998,217.0,23.3,3990.0,6461.0,21.172585,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,784.0527,-2.6627998,217.0,23.3,3990.0,6461.0,20.13327,0.340694,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,792.0588,-2.7348,217.0,23.3,3990.0,6461.0,19.759157,0.34119496,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,832.81726,-2.7348,217.0,23.3,3990.0,6461.0,17.386074,0.34119496,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,872.8048,-2.7348,217.0,23.3,3990.0,6461.0,16.838234,0.34119496,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,937.542,-2.7348,217.0,23.3,3990.0,6461.0,16.694662,0.34119496,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1009.03503,-2.6376,217.0,23.3,3990.0,6461.0,13.113765,0.34076434,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1065.0254,-2.6376,217.0,23.3,3990.0,6461.0,8.37585,0.34076434,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1098.9282,-2.6376,215.0,23.3,3990.0,6461.0,13.708391,0.34076434,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,1053.7347,-2.6376,215.0,23.3,3990.0,6461.0,13.43883,0.34076434,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,835.32184,-2.6376,215.0,23.3,3990.0,6461.0,21.20668,0.34076434,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,753.3302,-2.6376,215.0,23.3,3990.0,6461.0,24.480434,0.34076434,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,806.2021,-2.6376,215.0,23.3,3990.0,6461.0,21.381447,0.34076434,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,805.91925,-2.6376,215.0,23.3,3990.0,6461.0,22.92405,0.34076434,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,776.8668,-2.6376,215.0,23.3,3990.0,6461.0,25.270145,0.34076434,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125.2,125.0,825.2123,-2.6376,215.0,23.3,3990.0,6461.0,23.625206,0.34076434,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
